ax,ay,az,gx,gy,gz
32767,18484,-5792,-51,37,8
32767,18366,-4798,-58,51,-12
32767,18598,-4504,-9,-40,-7
32767,18796,-4920,-11,-131,-6
32767,18830,-5674,-21,-156,-16
32767,18692,-5866,-25,-65,-12
32767,18756,-5666,-22,-8,-15
32767,18502,-5350,-36,14,-24
32767,18502,-5088,-13,-13,-30
32767,19012,-4384,-9,-48,-27
32767,18988,-4998,-12,-152,-11
32767,18786,-5856,-23,-159,-15
32767,18764,-6376,19,-66,-40
32767,18962,-5718,-46,58,-19
32767,18690,-5082,-94,56,1
32767,18398,-4520,-70,-31,11
32767,18592,-5034,25,-116,7
32767,18946,-5742,37,-101,-18
32767,18970,-5898,-19,-58,-17
32767,18738,-5794,-56,-3,7
32767,18282,-5198,-43,36,-35
32767,18642,-4724,9,-7,-53
32767,19292,-4790,26,-59,-44
32767,19348,-5448,-37,-98,-17
32767,18780,-5652,-72,-77,11
32767,18504,-5844,-39,-26,9
32767,18644,-5600,-4,25,6
32767,18852,-4996,-31,15,7
32767,18610,-5088,-75,-49,3
32767,18412,-5268,-44,-66,-20
32767,18634,-5496,8,-54,-33
32767,18932,-5712,0,-26,-29
32767,18898,-5502,-55,2,-20
32767,18700,-4838,-80,1,-17
32767,18590,-4902,-34,-55,-14
32767,18792,-5932,-21,-30,-11
32767,18760,-5672,-55,18,-22
32767,18730,-5088,-51,26,-26
32767,18780,-4786,-28,-22,-22
32767,19054,-5066,17,-71,-4
32767,19178,-5464,-7,-73,8
32767,18948,-5484,-55,-40,32
32767,18508,-5194,-68,-21,37
32767,18222,-5184,-28,-23,-1
32767,18572,-4954,14,-37,-23
32767,18994,-5166,14,-45,-18
32767,18944,-5268,-48,-49,6
32767,18544,-5424,-45,-36,-3
32767,18580,-5004,-13,-43,-28
32767,19034,-5330,46,-51,-43
32767,19268,-5464,-25,-22,-3
32767,18930,-5508,-54,0,31
32767,18606,-5164,-95,-7,13
32767,18502,-4780,-38,-18,-15
32767,18898,-4856,-2,-80,-20
32767,19176,-5216,-12,-101,-6
32767,18872,-5584,-45,-76,25
32767,18288,-5876,-62,-5,30
32767,18318,-5446,-44,51,-5
32767,18570,-4932,-19,34,-28
32767,18868,-4478,-32,-31,-45
32767,19086,-4646,-22,-106,-15
32767,19114,-5356,-16,-123,15
32767,18880,-5886,-23,-70,28
32767,18688,-5774,-60,-10,16
32767,18552,-5086,-28,22,-38
32767,18968,-4514,14,-13,-30
32767,19302,-4998,34,-84,17
32767,19130,-5590,-30,-99,45
32767,18570,-5962,-53,-33,43
32767,18382,-5488,-69,32,24
32767,18470,-4866,-47,21,7
32767,18596,-4524,-57,-49,12
32767,18320,-4954,-21,-121,8
32767,18348,-5540,19,-118,-29
32767,18674,-5834,18,-69,-41
32767,18616,-5822,-28,7,-53
32767,18622,-5604,-42,65,-64
32767,18900,-4708,-36,65,-52
32767,19228,-4162,-47,-51,-36
32767,19178,-4910,-32,-152,-1
32767,19036,-6128,-11,-120,10
32767,18920,-5984,-17,-1,11
32767,18692,-5314,-40,56,31
32767,18502,-4518,-61,33,56
32767,18226,-4438,-45,-61,35
32767,18382,-5108,11,-105,0
32767,18716,-5690,44,-77,-44
32767,19258,-5330,-36,16,-17
32767,18754,-4706,-78,27,7
32767,18336,-4222,-38,-37,6
32767,18602,-4656,70,-123,-2
32767,19092,-5516,72,-143,-10
32767,19152,-6034,-5,-95,23
32767,18474,-5832,-75,-27,31
32767,18324,-5230,-51,16,-21
32767,18812,-5146,5,-3,-32
32767,19052,-5032,-53,-35,-41
32767,18658,-5098,-49,-60,10
32767,18832,-5192,-21,-64,16
32767,18714,-5298,-56,-62,0
32767,18632,-5378,-38,-32,-22
32767,18682,-5456,7,-3,-27
32767,18902,-5418,1,31,-30
32767,18730,-5336,-41,51,-36
32767,18620,-5252,-60,46,-41
32767,18870,-4896,-54,32,-45
32767,19070,-5238,-57,16,-34
32767,18980,-5464,-82,57,-14
32767,18552,-5890,-89,141,-16
32767,18250,-6080,-78,284,-47
32767,18348,-5244,-109,410,-85
32767,18484,-4558,-92,441,-94
32767,18414,-4598,-93,422,-122
32767,18310,-5530,-89,458,-209
32767,18114,-5856,-59,596,-306
32767,18458,-6462,110,888,-342
32767,19420,-6224,94,1162,-309
32767,20758,-5012,-112,1550,-235
32767,20350,-998,-513,1393,-183
32767,18000,-574,-585,1077,-290
32767,16924,-1312,-214,810,-380
32767,18536,-3380,293,809,-395
32767,21190,-3872,228,1040,-337
32767,21506,-1590,-271,1237,-191
32767,19030,922,-541,1057,-162
32767,17964,1340,-241,743,-131
32767,18518,94,190,507,-105
32767,19836,-1800,368,392,-182
32767,21034,-4618,124,734,-229
32767,21254,-2016,-234,1079,-134
32767,19558,886,-506,1110,-127
32767,17884,1386,-275,829,-160
32767,18260,410,145,667,-124
32767,19340,-1346,362,684,-231
32767,20960,-2718,109,979,-301
32767,21214,-678,-199,1287,-269
32767,19476,1614,-444,1343,-244
32767,19254,3108,-317,1159,-189
32767,19338,2580,-124,923,-138
32767,19500,-412,66,929,-247
32767,20384,-736,38,1316,-263
32767,20754,2138,-132,1408,-209
32767,20116,3322,-156,1360,-126
32767,19366,3040,-98,1251,-70
32767,19358,1094,105,1315,-152
32767,20786,1078,19,1552,-130
32767,21210,3204,-92,1633,-13
32767,19820,4620,-338,1583,-51
32767,18988,5014,-288,1414,-79
32767,19074,5304,-100,1223,-11
32767,19578,5924,148,967,63
32767,20342,5154,300,806,71
32767,21026,3736,306,804,20
32767,21564,3202,147,930,5
32767,20888,3874,-97,1121,68
32767,19850,3698,-258,1209,70
32767,18812,3126,-379,1326,-2
32767,17678,3046,-356,1552,-82
32767,17124,4118,-110,1729,-105
32767,20706,6942,279,1472,-141
32767,20950,5992,155,1341,-231
32767,20674,5330,140,1292,-173
32767,21370,7038,164,1239,-1
32767,21300,7616,148,1105,83
32767,21150,6772,151,927,102
32767,20916,5448,157,887,142
32767,20694,5758,-62,916,87
32767,19894,6446,-261,955,-82
32767,18692,5946,-264,939,-160
32767,18270,5562,-6,982,-145
32767,19276,5622,280,1061,-56
32767,20536,6220,377,1073,12
32767,21072,6526,187,1045,-91
32767,20764,5906,-10,1025,-281
32767,20278,5544,-15,1085,-332
32767,20710,6542,82,1051,-202
32767,21312,7960,164,968,-41
32767,21492,7934,153,743,29
32767,21544,6570,140,577,37
32767,21606,6088,72,543,53
32767,21004,6366,-97,512,-16
32767,20022,6538,-238,496,-138
32767,19298,7670,-153,337,-128
32767,19590,7180,55,179,-65
32767,20450,6604,181,62,-38
32767,21398,5984,177,40,-37
32767,21752,6302,20,2,-61
32767,21478,6498,-106,-41,-64
32767,20998,6316,-128,-70,-25
32767,20680,6010,-87,-83,-5
32767,20550,6334,-27,-69,29
32767,20474,6430,-11,-95,45
32767,20480,6172,-33,-123,26
32767,20484,5946,-45,-121,4
32767,20622,5590,-33,-59,-15
32767,20768,5608,-22,6,5
32767,20730,5846,-33,43,48
32767,20390,6666,-77,31,40
32767,20288,6570,-51,-44,-20
32767,20578,6192,7,-86,-27
32767,21016,5960,63,-85,5
32767,21266,6178,20,-92,15
32767,21024,6040,-58,-91,7
32767,20482,5822,-110,-74,15
32767,20196,5382,-67,-13,17
32767,20316,5946,-15,61,-2
32767,20654,6242,-34,85,-27
32767,20500,6556,-76,57,-27
32767,20324,6422,-43,9,-19
32767,20378,6164,-13,-26,-10
32767,20446,6218,16,-57,-12
32767,20742,6282,39,-82,-23
32767,20928,5902,28,-77,-20
32767,21062,5260,3,-3,-17
32767,21148,5688,-37,64,-22
32767,21030,6258,-80,93,-3
32767,20448,6708,-117,38,23
32767,19910,6942,-95,-66,12
32767,20162,6200,-32,-129,-34
32767,20472,5314,20,-90,-19
32767,20676,5086,48,19,32
32767,20812,6008,-3,105,32
32767,20238,6574,-88,57,-22
32767,20176,6386,-40,1,-53
32767,20638,6474,-3,-48,-49
32767,20932,6392,18,-79,-21
32767,21096,6140,4,-117,-5
32767,21054,6090,-20,-120,7
32767,20832,5864,-59,-108,7
32767,20474,5716,-83,-75,-15
32767,20282,5648,-49,-26,-9
32767,20396,5972,-23,8,-3
32767,20596,6288,-12,16,-8
32767,20670,6684,-21,-47,0
32767,20670,6518,-6,-105,14
32767,20694,6060,-8,-137,8
32767,20620,5640,-28,-116,-4
32767,20534,5768,-47,-73,-6
32767,20504,6160,-66,-59,-25
32767,20558,6286,-57,-62,-32
32767,20684,6042,-27,-69,-5
32767,20900,5922,-1,-47,16
32767,20890,6168,-20,-58,30
32767,20794,6122,-49,-58,17
32767,20636,6060,-74,-64,8
32767,20588,6118,-69,-62,8
32767,20468,6244,-66,-62,13
32767,20364,6376,-42,-85,16
32767,20490,6082,-13,-100,14
32767,20530,5938,-7,-84,27
32767,20588,6188,-32,-55,-3
32767,20662,6562,-57,-78,-32
32767,20564,6880,-51,-147,-18
32767,20442,6470,-15,-215,-7
32767,20508,5658,35,-226,1
32767,20770,5154,64,-150,21
32767,21008,5148,34,-36,40
32767,20880,5732,-57,79,19
32767,20422,6394,-129,97,-17
32767,20068,6866,-143,36,-37
32767,19998,7038,-48,-57,-46
32767,20652,6486,70,-135,-29
32767,21282,5964,101,-157,20
32767,21336,5632,34,-130,51
32767,20786,6006,-92,-95,25
32767,19934,6162,-120,-68,-9
32767,19946,6086,-37,-70,-12
32767,20450,5898,50,-49,-5
32767,21000,6102,66,-39,21
32767,21092,6088,16,-37,30
32767,20966,6152,-69,-40,11
32767,20912,5966,-113,-39,-9
32767,20820,5864,-117,-2,10
32767,20552,5974,-79,20,56
32767,20460,6262,-42,35,64
32767,20530,6308,-47,16,45
32767,20398,6430,-81,-7,21
32767,20134,6398,-93,-45,-3
32767,19934,6766,-62,-102,-9
32767,20094,6582,10,-163,-11
32767,20576,5662,45,-184,-17
32767,20906,5170,45,-108,-17
32767,21176,5342,7,-10,-23
32767,21254,5972,-73,57,-28
32767,20762,6662,-134,54,-16
32767,20390,6840,-119,-4,-2
32767,20128,6104,10,-116,11
32767,20352,5826,56,-108,22
32767,20714,5818,35,-79,-12
32767,21038,6150,-58,-57,-46
32767,20728,6164,-132,-65,-36
32767,20106,5978,-116,-64,-14
32767,20092,5886,24,-37,-7
32767,20558,6154,73,-22,1
32767,20900,6212,39,-23,-1
32767,20872,6264,-52,-35,-27
32767,20684,6234,-74,-54,-26
32767,20596,6252,-59,-64,-12
32767,20518,6246,-29,-73,-9
32767,20598,6242,-13,-78,-1
32767,20536,6104,3,-85,18
32767,20652,5978,-23,-87,-2
32767,20430,5992,-65,-72,-16
32767,20270,6268,-81,-71,-31
32767,20282,6084,-38,-65,-44
32767,20584,5938,28,-51,-18
32767,20990,5876,40,-34,9
32767,21062,6128,-39,-14,1
32767,20508,6580,-124,-55,-24
32767,20138,6390,-85,-93,-14
32767,20296,5884,11,-97,-1
32767,20688,5520,55,-50,12
32767,20766,5724,36,-6,22
32767,20458,6146,-20,27,9
32767,20336,6280,-46,14,-26
32767,20602,6124,-43,3,-60
32767,20700,5968,-29,19,-18
32767,20472,6388,-18,1,5
32767,20634,6568,21,-31,9
32767,20800,6362,-2,-63,17
32767,20666,5948,-57,-72,-20
32767,20408,5836,-89,-65,-59
32767,20264,5912,-46,-35,-31
32767,20424,6272,-5,-40,-2
32767,20762,6194,-4,-53,-19
32767,20808,6114,-54,-53,-21
32767,20748,5942,-74,-39,-21
32767,20634,6192,-69,-31,-15
32767,20502,6516,-56,-59,10
32767,20282,6336,-32,-98,10
32767,20304,5956,-4,-108,4
32767,20668,5736,-15,-77,-20
32767,20734,6012,-48,-44,-19
32767,20546,6218,-74,-20,-8
32767,20198,6072,-47,-12,-4
32767,20288,6142,3,-11,2
32767,20562,6124,4,-18,-23
32767,20874,6580,-63,-59,-51
32767,20596,6522,-79,-95,-33
32767,20310,5978,-20,-114,-3
32767,20516,5566,51,-78,13
32767,20782,5718,28,-34,24
32767,20544,5912,-53,8,3
32767,20236,6614,-113,-17,-50
32767,20402,6676,-70,-60,-68
32767,20668,6326,-25,-101,-19
32767,20722,5886,33,-102,26
32767,20760,5854,4,-60,29
32767,20552,6190,-71,-41,-3
32767,20264,6422,-129,-55,-46
32767,20110,5958,-53,-71,-39
32767,20498,5704,73,-34,21
32767,20860,5994,67,2,25
32767,21016,6562,-26,-6,-10
32767,20626,6686,-126,-58,-40
32767,20252,6396,-114,-111,-34
32767,20296,5880,-25,-119,-21
32767,20648,5646,37,-74,6
32767,20798,5836,32,-20,26
32767,20610,6346,-86,-16,-24
32767,20136,6308,-112,-35,-37
32767,20078,6028,-58,-44,-25
32767,20338,5936,-14,-31,-22
32767,20564,6206,1,-17,-9
32767,20608,6432,-14,-45,3
32767,20654,6392,-18,-73,-3
32767,20832,5986,-44,-87,-16
32767,20488,5824,-84,-43,-9
32767,20200,6066,-59,-14,0
32767,20232,6374,-7,-19,0
32767,20486,6530,25,-40,2
32767,20724,6340,12,-66,9
32767,20580,6216,-8,-91,16
32767,20366,6184,-4,-99,22
32767,20392,6018,3,-102,17
32767,20610,5604,-10,-66,3
32767,20560,5730,-38,-19,9
32767,20434,6102,-44,11,-1
32767,20484,6602,-28,-8,-10
32767,20860,6516,-18,-58,-2
32767,20890,6074,-56,-92,4
32767,20672,5750,-71,-72,15
32767,20402,5688,-51,-18,16
32767,20424,6400,-44,22,-10
32767,20294,6832,-66,-13,-21
32767,20022,6944,-78,-94,-22
32767,19826,6742,-4,-151,-33
32767,20120,5950,85,-167,-25
32767,20712,5500,133,-121,5
32767,21060,5366,53,-54,0
32767,20578,6144,-115,11,-46
32767,20302,6404,-134,2,-91
32767,20596,6576,-64,-37,-73
32767,20978,6272,19,-65,-16
32767,21062,5932,27,-65,29
32767,20756,6026,-28,-49,40
32767,20460,6104,-98,-39,2
32767,20312,6378,-134,-44,-50
32767,20250,6198,-124,-53,-47
32767,19992,6044,-67,-40,-2
32767,19992,5940,27,-26,22
32767,20484,6120,41,-18,1
32767,20894,6446,-51,-30,-41
32767,20690,6432,-156,-56,-72
32767,20334,6140,-144,-69,-48
32767,20204,5880,-40,-52,-1
32767,20552,5848,64,-9,25
32767,20936,6280,8,13,1
32767,21016,6744,-117,-30,-25
32767,20418,6658,-200,-81,-36
32767,20082,6268,-146,-118,-17
32767,19966,5802,-13,-109,23
32767,20188,5596,72,-74,54
32767,20488,5976,13,-33,29
32767,19872,6068,-53,-26,-2
32767,20158,6008,44,-13,12
32767,20640,6220,36,-6,-8
32767,20686,6474,-49,-27,-25
32767,20292,6580,-104,-62,-28
32767,20104,6156,-52,-87,-19
32767,20490,5668,52,-51,20
32767,20780,6116,28,-18,29
32767,20530,6620,-68,-33,-3
32767,20106,6496,-101,-77,-27
32767,19990,6242,-54,-108,-19
32767,20164,5776,5,-85,8
32767,20294,5584,27,-22,23
32767,20270,6070,-9,58,9
32767,20386,6880,-40,34,-23
32767,20438,7160,-83,-53,-45
32767,19572,6758,27,-139,-17
32767,20686,5816,175,-159,24
32767,20920,5420,95,-86,35
32767,20732,5274,27,-7,13
32767,20430,5844,-39,51,12
32767,20134,6576,-67,56,-33
32767,20474,6924,-77,-17,-71
32767,20650,6800,-65,-84,-42
32767,20482,6276,-27,-126,16
32767,20456,5778,22,-113,44
32767,20378,5634,30,-64,31
32767,20352,5930,-24,-24,5
32767,20176,6176,-71,-2,-33
32767,20048,6130,-20,-2,-34
32767,20278,5986,63,11,-1
32767,20610,6068,115,23,10
32767,20994,6326,129,27,17
32767,21058,6480,61,-16,26
32767,20946,6526,-23,-44,16
32767,20618,6612,-105,-69,-2
32767,20146,6272,-123,-91,-29
32767,20014,5776,26,-77,-11
32767,20244,5736,120,-37,21
32767,20786,5982,79,-8,-8
32767,21058,6486,-62,-18,-71
32767,20808,6732,-170,-58,-69
32767,20238,6332,-141,-113,-33
32767,20282,5902,-3,-127,0
32767,20640,5440,101,-80,40
32767,20954,5980,24,-6,19
32767,20704,6426,-103,6,-36
32767,20160,6510,-127,-18,-43
32767,20116,6378,-26,-56,-11
32767,20496,6330,71,-85,21
32767,20998,6012,61,-87,25
32767,20856,5984,-38,-80,8
32767,20216,5948,-112,-42,-38
32767,20052,5992,-70,-16,-40
32767,20362,6234,18,-2,-14
32767,20822,6502,48,-26,0
32767,21020,6728,24,-80,3
32767,20918,6414,-27,-125,2
32767,20730,5898,-56,-138,-7
32767,20542,5436,-45,-98,-3
32767,20384,5620,-8,-2,14
32767,20562,6108,-27,38,5
32767,20556,6610,-70,30,-21
32767,20328,6886,-87,-39,-13
32767,20134,6660,-42,-117,-12
32767,20932,5546,66,-126,-7
32767,21232,5486,14,-58,-2
32767,20988,5852,-73,-2,-8
32767,20378,6600,-113,-8,-1
32767,20174,6750,-70,-56,-20
32767,20340,6452,-15,-105,-29
32767,20756,5934,34,-110,2
32767,20824,5532,33,-63,29
32767,20656,5854,-17,2,28
32767,20444,6602,-82,3,-13
32767,20388,6886,-131,-58,-53
32767,20282,6484,-104,-114,-43
32767,20308,5994,-1,-121,1
32767,20500,5538,80,-80,27
32767,20788,5712,75,-22,16
32767,20908,6246,-36,-2,-24
32767,20616,6338,-87,-13,-37
32767,20522,6128,-61,-23,-22
32767,20642,5908,-5,-7,8
32767,20872,6314,4,-7,31
32767,20726,6616,-37,-37,24
32767,20266,6432,-61,-73,7
32767,20192,6074,-30,-90,-25
32767,20546,5702,21,-54,-15
32767,20714,5836,15,-11,-1
32767,20668,6276,-22,11,-9
32767,20562,6530,-45,-11,-15
32767,20414,6440,-51,-57,-13
32767,20486,6474,-34,-111,-30
32767,20772,6096,7,-124,-30
32767,21046,5786,7,-98,1
32767,20854,5766,-48,-24,12
32767,20348,6296,-67,-12,17
32767,20026,6458,-30,-26,-1
32767,20202,6480,-14,-68,-38
32767,20718,6174,-3,-90,-50
32767,21112,5958,-22,-85,-18
32767,21008,5842,-30,-49,14
32767,20778,6224,-46,-32,19
32767,20324,6288,-37,-39,18
32767,20360,6400,-51,-71,-12
32767,20428,6228,-62,-84,-51
32767,20528,5906,-27,-75,-21
32767,20644,5802,25,-40,10
32767,20844,5946,36,-10,15
32767,20926,6482,-26,-21,6
32767,20600,6702,-115,-55,-31
32767,20184,6320,-86,-110,-49
32767,20452,5732,41,-107,-9
32767,21040,5514,90,-57,22
32767,21298,5762,27,4,41
32767,20750,6222,-98,29,32
32767,20254,6584,-144,9,-19
32767,20132,6716,-99,-38,-45
32767,20504,6202,8,-91,12
32767,20600,6004,25,-92,18
32767,20316,6074,-19,7,30
32767,20190,6378,-66,9,-1
32767,19990,6580,-87,-32,-39
32767,20316,6418,-9,-94,-56
32767,20954,5968,59,-103,-32
32767,21404,5746,65,-70,9
32767,21326,5828,-15,-30,26
32767,20714,6230,-91,-10,20
32767,20410,6018,15,-52,-33
32767,20938,6030,20,-32,-21
32767,20882,6058,-11,-11,9
32767,20748,6400,-29,-21,16
32767,20570,6546,-43,-56,-1
32767,20560,6330,-57,-97,-12
32767,20554,5988,-49,-100,-18
32767,20514,5636,-5,-41,7
32767,20544,5818,20,15,22
32767,20636,6410,-15,18,4
32767,20690,6796,-78,-27,-37
32767,20568,6810,-112,-96,-43
32767,20300,5848,-35,-129,-5
32767,20320,5580,36,-153,23
32767,20670,5284,62,-101,6
32767,20804,5514,-14,25,-4
32767,20776,6128,-69,68,-8
32767,20660,6728,-93,47,-18
32767,20554,6900,-79,-19,-14
32767,20620,6730,-17,-90,-1
32767,20758,6168,31,-133,17
32767,20770,5626,36,-112,31
32767,20622,5690,-18,-55,27
32767,20262,6038,-100,1,-27
32767,20184,6292,-92,2,-30
32767,20392,6184,-40,-11,-12
32767,20440,6144,-11,-20,-7
32767,20586,6280,12,-28,1
32767,20684,6362,7,-48,-7
32767,21016,6500,-18,-83,-31
32767,21090,6214,-58,-102,-27
32767,20628,5826,-32,-78,22
32767,20338,5630,18,-27,43
32767,20494,5914,23,12,37
32767,20586,6510,-71,-2,-14
32767,20360,6672,-126,-37,-52
32767,20186,6390,-70,-83,-34
32767,20526,5922,46,-85,0
32767,20968,5848,76,-58,23
32767,20966,5946,-53,-29,19
32767,20168,6170,-124,-17,-1
32767,19868,6146,-83,-30,-41
32767,20304,5988,33,-26,-40
32767,21092,6274,54,-21,-9
32767,21232,6176,31,-29,10
32767,20930,6318,-70,-35,-3
32767,20300,6352,-48,-87,12
32767,20408,6242,-2,-112,-7
32767,20862,5826,-11,-103,-18
32767,20824,5598,-52,-48,-10
32767,20542,5688,-58,21,11
32767,20256,6042,-43,51,13
32767,20272,7056,-48,5,-9
32767,20296,7054,-49,-77,-37
32767,20520,6176,-6,-154,-45
32767,20824,5474,51,-122,-19
32767,21148,5382,62,-47,14
32767,21326,5914,-12,4,11
32767,20838,6488,-112,12,-8
32767,20344,6724,-150,-34,-13
32767,20066,6518,-72,-88,-8
32767,20386,6052,30,-104,5
32767,20918,5512,44,-45,12
32767,20832,5846,-49,-9,-7
32767,20190,6426,-106,-4,-22
32767,20174,6538,-37,-43,-19
32767,20660,6200,29,-68,-13
32767,20970,5892,-9,-56,-7
32767,20686,5856,-43,-26,3
32767,20384,6158,-54,-13,-5
32767,20416,6492,-22,-23,-20
32767,20788,6470,-29,-66,-25
32767,20874,6134,-41,-91,-19
32767,20664,5786,-51,-79,2
32767,20384,5670,-15,-42,24
32767,20364,6122,-4,9,6
32767,20600,6432,-52,8,-31
32767,20420,6576,-85,-21,-38
32767,20454,6482,-28,-59,-22
32767,20838,6282,23,-83,-12
32767,21050,5940,13,-79,6
32767,20630,5862,-43,-68,15
32767,20212,5918,-58,-28,-27
32767,20424,6016,-30,-11,-39
32767,20786,6310,-6,-9,-18
32767,21036,6492,-30,-23,-11
32767,20854,6396,-63,-40,-4
32767,20554,6178,-57,-58,12
32767,20344,6204,-33,-76,19
32767,20256,6334,-14,-88,0
32767,20610,5990,-18,-93,-30
32767,20708,5814,-26,-72,-20
32767,20716,5876,-18,-34,4
32767,20648,5974,-39,6,6
32767,20434,6208,-59,19,-1
32767,20252,6688,-68,-11,-17
32767,20332,6560,-30,-60,-36
32767,20696,6282,18,-94,-21
32767,21118,5814,33,-76,11
32767,20846,5976,-34,-46,17
32767,20360,6110,-71,-27,8
32767,20078,6336,-70,-38,-17
32767,20260,6254,-19,-50,-32
32767,20738,6068,14,-49,-17
32767,21092,5976,-2,-30,3
32767,20934,6142,-45,-11,11
32767,20430,6398,-58,-40,10
32767,20224,6404,-38,-65,-6
32767,20360,6038,-28,-82,-26
32767,20606,5936,-21,-71,-32
32767,20846,5866,-17,-47,-4
32767,20782,5982,-29,-18,14
32767,20656,6204,-47,-5,7
32767,20384,6458,-72,-22,-8
32767,20314,6510,-54,-70,-20
32767,20428,6256,-23,-94,-25
32767,20770,5854,17,-77,-16
32767,20814,5724,25,-29,10
32767,20898,5934,-6,12,21
32767,20580,6456,-81,4,-1
32767,20142,6720,-103,-33,-25
32767,20126,6400,-5,-102,-24
32767,20702,5826,67,-112,-10
32767,21204,5658,37,-63,-2
32767,21022,5698,-42,-6,6
32767,20476,6266,-103,12,-6
32767,20234,6568,-65,-5,-15
32767,20504,6620,-28,-58,-12
32767,20692,5882,-23,-80,2
32767,20480,5882,-15,-44,16
32767,20492,5996,0,-13,11
32767,20630,6258,-26,-6,-2
32767,20478,6458,-67,-22,-12
32767,20316,6414,-62,-47,-28
32767,20428,6128,25,-70,0
32767,20800,5926,61,-65,16
32767,20950,5882,11,-44,1
